date,asset,feature,importance
2020-10-17,BTC,down2_lag1,0.05408262203513241
2020-10-17,BTC,log_rv_lag1,0.25104438849002264
2020-10-17,BTC,log_rv_w,0.10711613889665843
2020-10-17,BTC,log_rv_m,0.10924946818487809
2020-11-06,BTC,r_lag1,0.10561092932678476
2020-11-06,BTC,r2_lag1,0.12026729996818059
2020-11-06,BTC,r2_w,0.1375317457958238
2020-11-06,BTC,r2_m,0.11193854359161591
2020-11-06,BTC,down2_lag1,0.04549137394441552
2020-11-06,BTC,log_rv_lag1,0.23702219740365
2020-11-06,BTC,log_rv_w,0.10444905451775512
2020-11-06,BTC,log_rv_m,0.13768885545177417
2020-11-26,BTC,r_lag1,0.13205340446742006
2020-11-26,BTC,r2_lag1,0.14668424263424942
2020-11-26,BTC,r2_w,0.12789074678159149
2020-11-26,BTC,r2_m,0.11152468178525661
2020-11-26,BTC,down2_lag1,0.059320362008324586
2020-11-26,BTC,log_rv_lag1,0.16745652701273686
2020-11-26,BTC,log_rv_w,0.12358505950088608
2020-11-26,BTC,log_rv_m,0.1314849758095348
2020-12-16,BTC,r_lag1,0.14318001605432373
2020-12-16,BTC,r2_lag1,0.09624533330746862
2020-12-16,BTC,r2_w,0.0932365701085587
2020-12-16,BTC,r2_m,0.10471475552541216
2020-12-16,BTC,down2_lag1,0.05048443164228975
2020-12-16,BTC,log_rv_lag1,0.2275056546007966
2020-12-16,BTC,log_rv_w,0.13422648488509442
2020-12-16,BTC,log_rv_m,0.15040675387605598
2021-01-05,BTC,r_lag1,0.15168513308782847
2021-01-05,BTC,r2_lag1,0.11502554745435553
2021-01-05,BTC,r2_w,0.12698320893340534
2021-01-05,BTC,r2_m,0.09628491750329918
2021-01-05,BTC,down2_lag1,0.04463365691551236
2021-01-05,BTC,log_rv_lag1,0.13347707179157905
2021-01-05,BTC,log_rv_w,0.14607709406852717
2021-01-05,BTC,log_rv_m,0.1858333702454929
2021-01-25,BTC,r_lag1,0.12234314456216476
2021-01-25,BTC,r2_lag1,0.12075352463364517
2021-01-25,BTC,r2_w,0.09218631348546819
2021-01-25,BTC,r2_m,0.092793040771299
2021-01-25,BTC,down2_lag1,0.05616574524669682
2021-01-25,BTC,log_rv_lag1,0.23313122605531578
2021-01-25,BTC,log_rv_w,0.1384064874595494
2021-01-25,BTC,log_rv_m,0.14422051778586098
2021-02-14,BTC,r_lag1,0.11010194599968041
2021-02-14,BTC,r2_lag1,0.09453004926570813
2021-02-14,BTC,r2_w,0.12733100995996238
2021-02-14,BTC,r2_m,0.10610332692582393
2021-02-14,BTC,down2_lag1,0.04343570861854602
2021-02-14,BTC,log_rv_lag1,0.1711075928987594
2021-02-14,BTC,log_rv_w,0.18260307544963397
2021-02-14,BTC,log_rv_m,0.16478729088188565
2021-03-06,BTC,r_lag1,0.14333710046220507
2021-03-06,BTC,r2_lag1,0.10146360058202893
2021-03-06,BTC,r2_w,0.13442572360860228
2021-03-06,BTC,r2_m,0.10709985317465844
2021-03-06,BTC,down2_lag1,0.03319721393955204
2021-03-06,BTC,log_rv_lag1,0.1520950690948949
2021-03-06,BTC,log_rv_w,0.18205559783751185
2021-03-06,BTC,log_rv_m,0.14632584130054657
2021-03-26,BTC,r_lag1,0.12937086909583376
2021-03-26,BTC,r2_lag1,0.09406693265768311
2021-03-26,BTC,r2_w,0.15413782420934496
2021-03-26,BTC,r2_m,0.10714997971485166
2021-03-26,BTC,down2_lag1,0.03335248305675174
2021-03-26,BTC,log_rv_lag1,0.15759473455148573
2021-03-26,BTC,log_rv_w,0.19373336259451193
2021-03-26,BTC,log_rv_m,0.13059381411953722
2021-04-15,BTC,r_lag1,0.15091749115369896
2021-04-15,BTC,r2_lag1,0.10204407939088524
2021-04-15,BTC,r2_w,0.15282943450907244
2021-04-15,BTC,r2_m,0.12788629060161172
2021-04-15,BTC,down2_lag1,0.039457381970755566
2021-04-15,BTC,log_rv_lag1,0.12220532642008926
2021-04-15,BTC,log_rv_w,0.16896363537506212
2021-04-15,BTC,log_rv_m,0.13569636057882467
2021-05-05,BTC,r_lag1,0.15513666167450088
2021-05-05,BTC,r2_lag1,0.11041428023463352
2021-05-05,BTC,r2_w,0.15817054036857772
2021-05-05,BTC,r2_m,0.11939530665770332
2021-05-05,BTC,down2_lag1,0.04169849204613801
2021-05-05,BTC,log_rv_lag1,0.10971339645329534
2021-05-05,BTC,log_rv_w,0.16863922492811725
2021-05-05,BTC,log_rv_m,0.13683209763703408
2021-05-25,BTC,r_lag1,0.12678915274062208
2021-05-25,BTC,r2_lag1,0.11078763136019852
2021-05-25,BTC,r2_w,0.15832234733476433
2021-05-25,BTC,r2_m,0.13974531931094508
2021-05-25,BTC,down2_lag1,0.04317550276609412
2021-05-25,BTC,log_rv_lag1,0.11283577980276177
2021-05-25,BTC,log_rv_w,0.16471832017358712
2021-05-25,BTC,log_rv_m,0.14362594651102703
2021-06-14,BTC,r_lag1,0.13890854507566078
2021-06-14,BTC,r2_lag1,0.10351435368653308
2021-06-14,BTC,r2_w,0.13282254593346218
2021-06-14,BTC,r2_m,0.13547967762240395
2021-06-14,BTC,down2_lag1,0.0502109435780141
2021-06-14,BTC,log_rv_lag1,0.12180441262122074
2021-06-14,BTC,log_rv_w,0.15285640251780347
2021-06-14,BTC,log_rv_m,0.1644031189649017
2021-07-04,BTC,r_lag1,0.12745426777014746
2021-07-04,BTC,r2_lag1,0.10237662845941946
2021-07-04,BTC,r2_w,0.14201473078558494
2021-07-04,BTC,r2_m,0.12712332382492647
2021-07-04,BTC,down2_lag1,0.039344945949743436
2021-07-04,BTC,log_rv_lag1,0.10268173776159688
2021-07-04,BTC,log_rv_w,0.15392138695528532
2021-07-04,BTC,log_rv_m,0.20508297849329615
2021-07-24,BTC,r_lag1,0.10372665047126008
2021-07-24,BTC,r2_lag1,0.10675785912413842
2021-07-24,BTC,r2_w,0.13399028021134388
2021-07-24,BTC,r2_m,0.12140223815348851
2021-07-24,BTC,down2_lag1,0.0426275118024605
2021-07-24,BTC,log_rv_lag1,0.11181526844078685
2021-07-24,BTC,log_rv_w,0.14971321796644813
2021-07-24,BTC,log_rv_m,0.2299669738300737
2021-08-13,BTC,r_lag1,0.08624290202519155
2021-08-13,BTC,r2_lag1,0.12586297575289948
2021-08-13,BTC,r2_w,0.1279625952875633
2021-08-13,BTC,r2_m,0.11113729220718838
2021-08-13,BTC,down2_lag1,0.029513014864455074
2021-08-13,BTC,log_rv_lag1,0.13515214227078826
2021-08-13,BTC,log_rv_w,0.13982947219567257
2021-08-13,BTC,log_rv_m,0.24429960539624151
2021-09-02,BTC,r_lag1,0.11194980657704356
2021-09-02,BTC,r2_lag1,0.10978205585184915
2021-09-02,BTC,r2_w,0.12127117125908198
2021-09-02,BTC,r2_m,0.132957346418932
2021-09-02,BTC,down2_lag1,0.04189214952666348
2021-09-02,BTC,log_rv_lag1,0.13254561057251457
2021-09-02,BTC,log_rv_w,0.1406639315902653
2021-09-02,BTC,log_rv_m,0.20893792820364998
2021-09-22,BTC,r_lag1,0.10676850936917863
2021-09-22,BTC,r2_lag1,0.12362103258248568
2021-09-22,BTC,r2_w,0.1289219741292431
2021-09-22,BTC,r2_m,0.13854446730949524
2021-09-22,BTC,down2_lag1,0.04352372145048574
2021-09-22,BTC,log_rv_lag1,0.14493178780758642
2021-09-22,BTC,log_rv_w,0.12385470774859265
2021-09-22,BTC,log_rv_m,0.1898337996029324
2021-10-12,BTC,r_lag1,0.07504961093429822
2021-10-12,BTC,r2_lag1,0.13380390596063085
2021-10-12,BTC,r2_w,0.1620338555449904
2021-10-12,BTC,r2_m,0.13044189420604416
2021-10-12,BTC,down2_lag1,0.026974574643315815
2021-10-12,BTC,log_rv_lag1,0.12376937394587674
2021-10-12,BTC,log_rv_w,0.12854943612354772
2021-10-12,BTC,log_rv_m,0.2193773486412959
2021-11-01,BTC,r_lag1,0.08031213841435374
2021-11-01,BTC,r2_lag1,0.10937030828659455
2021-11-01,BTC,r2_w,0.1421264950781265
2021-11-01,BTC,r2_m,0.10245766064522158
2021-11-01,BTC,down2_lag1,0.04203202820652115
2021-11-01,BTC,log_rv_lag1,0.13902322214963989
2021-11-01,BTC,log_rv_w,0.12816483145424595
2021-11-01,BTC,log_rv_m,0.25651331576529673
2021-11-21,BTC,r_lag1,0.090801758249329
2021-11-21,BTC,r2_lag1,0.10716636770763104
2021-11-21,BTC,r2_w,0.1449092250448719
2021-11-21,BTC,r2_m,0.11185213877901458
2021-11-21,BTC,down2_lag1,0.04378007911430131
2021-11-21,BTC,log_rv_lag1,0.14508960243071936
2021-11-21,BTC,log_rv_w,0.14186665452372071
2021-11-21,BTC,log_rv_m,0.2145341741504121
2021-12-11,BTC,r_lag1,0.09220093968270889
2021-12-11,BTC,r2_lag1,0.11073523693012013
2021-12-11,BTC,r2_w,0.14797565468979706
2021-12-11,BTC,r2_m,0.11961510328498509
2021-12-11,BTC,down2_lag1,0.05427084715690544
2021-12-11,BTC,log_rv_lag1,0.15605263061843025
2021-12-11,BTC,log_rv_w,0.11479453424546557
2021-12-11,BTC,log_rv_m,0.20435505339158747
2021-12-31,BTC,r_lag1,0.09193600645624311
2021-12-31,BTC,r2_lag1,0.1390142427499506
2021-12-31,BTC,r2_w,0.1367068628728266
2021-12-31,BTC,r2_m,0.12670853683374497
2021-12-31,BTC,down2_lag1,0.05241814898985497
2021-12-31,BTC,log_rv_lag1,0.14143560657232399
2021-12-31,BTC,log_rv_w,0.11680465930702093
2021-12-31,BTC,log_rv_m,0.19497593621803488
2022-01-20,BTC,r_lag1,0.08974564109177352
2022-01-20,BTC,r2_lag1,0.1355078910667634
2022-01-20,BTC,r2_w,0.16602207797215232
2022-01-20,BTC,r2_m,0.10654693496435538
2022-01-20,BTC,down2_lag1,0.035748822303525336
2022-01-20,BTC,log_rv_lag1,0.1511323136009214
2022-01-20,BTC,log_rv_w,0.10876809312582132
2022-01-20,BTC,log_rv_m,0.20652822587468733
2022-02-09,BTC,r_lag1,0.0992503607694989
2022-02-09,BTC,r2_lag1,0.10356768686751243
2022-02-09,BTC,r2_w,0.1633376635804386
2022-02-09,BTC,r2_m,0.12651712970364598
2022-02-09,BTC,down2_lag1,0.04399771443101994
2022-02-09,BTC,log_rv_lag1,0.139545610967792
2022-02-09,BTC,log_rv_w,0.11229167215195124
2022-02-09,BTC,log_rv_m,0.21149216152814088
2022-03-01,BTC,r_lag1,0.0746049691374974
2022-03-01,BTC,r2_lag1,0.11512617838227364
2022-03-01,BTC,r2_w,0.15681630609657554
2022-03-01,BTC,r2_m,0.12771920022296146
2022-03-01,BTC,down2_lag1,0.039550834353202974
2022-03-01,BTC,log_rv_lag1,0.1339765811318774
2022-03-01,BTC,log_rv_w,0.11092046798725656
2022-03-01,BTC,log_rv_m,0.24128546268835496
2022-03-21,BTC,r_lag1,0.07560432765152135
2022-03-21,BTC,r2_lag1,0.08981537914365749
2022-03-21,BTC,r2_w,0.17339144869469414
2022-03-21,BTC,r2_m,0.10586613805620472
2022-03-21,BTC,down2_lag1,0.027640716685619224
2022-03-21,BTC,log_rv_lag1,0.15782454530504966
2022-03-21,BTC,log_rv_w,0.12195776619148421
2022-03-21,BTC,log_rv_m,0.2478996782717692
2022-04-10,BTC,r_lag1,0.07676605834096761
2022-04-10,BTC,r2_lag1,0.0845007515319114
2022-04-10,BTC,r2_w,0.14925241771221523
2022-04-10,BTC,r2_m,0.11079993393351102
2022-04-10,BTC,down2_lag1,0.031464697815863425
2022-04-10,BTC,log_rv_lag1,0.19410799080144667
2022-04-10,BTC,log_rv_w,0.1370779260405822
2022-04-10,BTC,log_rv_m,0.21603022382350254
2022-04-30,BTC,r_lag1,0.06610716772205119
2022-04-30,BTC,r2_lag1,0.09164978705476107
2022-04-30,BTC,r2_w,0.14857681143157628
2022-04-30,BTC,r2_m,0.11139512283252564
2022-04-30,BTC,down2_lag1,0.03843493502088161
2022-04-30,BTC,log_rv_lag1,0.1744265346845239
2022-04-30,BTC,log_rv_w,0.14088983834881919
2022-04-30,BTC,log_rv_m,0.22851980290486115
2022-05-20,BTC,r_lag1,0.06338915462541797
2022-05-20,BTC,r2_lag1,0.07795563306103173
2022-05-20,BTC,r2_w,0.1343527692308812
2022-05-20,BTC,r2_m,0.09564183827441203
2022-05-20,BTC,down2_lag1,0.03351700413132582
2022-05-20,BTC,log_rv_lag1,0.16216351685850067
2022-05-20,BTC,log_rv_w,0.1350163590230628
2022-05-20,BTC,log_rv_m,0.2979637247953678
2022-06-09,BTC,r_lag1,0.06746453751751283
2022-06-09,BTC,r2_lag1,0.09696890415030779
2022-06-09,BTC,r2_w,0.13101320982810316
2022-06-09,BTC,r2_m,0.1283424012581665
2022-06-09,BTC,down2_lag1,0.036579865889886425
2022-06-09,BTC,log_rv_lag1,0.15113368152564313
2022-06-09,BTC,log_rv_w,0.11611411865831318
2022-06-09,BTC,log_rv_m,0.27238328117206706
2022-06-29,BTC,r_lag1,0.0906145055449969
2022-06-29,BTC,r2_lag1,0.10603068382114493
2022-06-29,BTC,r2_w,0.08599517456446706
2022-06-29,BTC,r2_m,0.09329534473191368
2022-06-29,BTC,down2_lag1,0.03413511280490812
2022-06-29,BTC,log_rv_lag1,0.15756177744949673
2022-06-29,BTC,log_rv_w,0.11880248059300659
2022-06-29,BTC,log_rv_m,0.313564920490066
2022-07-19,BTC,r_lag1,0.07836896179345024
2022-07-19,BTC,r2_lag1,0.11565778569101051
2022-07-19,BTC,r2_w,0.09007547568747189
2022-07-19,BTC,r2_m,0.0922003629087555
2022-07-19,BTC,down2_lag1,0.04518855578423685
2022-07-19,BTC,log_rv_lag1,0.14958501576320662
2022-07-19,BTC,log_rv_w,0.16191927165638995
2022-07-19,BTC,log_rv_m,0.26700457071547845
2022-08-08,BTC,r_lag1,0.07461474358458874
2022-08-08,BTC,r2_lag1,0.12047750652059747
2022-08-08,BTC,r2_w,0.09177348278973531
2022-08-08,BTC,r2_m,0.09551437202348392
2022-08-08,BTC,down2_lag1,0.04181676862551277
2022-08-08,BTC,log_rv_lag1,0.14207637897915162
2022-08-08,BTC,log_rv_w,0.16925829300098877
2022-08-08,BTC,log_rv_m,0.2644684544759415
2022-08-28,BTC,r_lag1,0.05654094159130194
2022-08-28,BTC,r2_lag1,0.09898945847302713
2022-08-28,BTC,r2_w,0.09463572533907298
2022-08-28,BTC,r2_m,0.11560478037996863
2022-08-28,BTC,down2_lag1,0.039803971590820726
2022-08-28,BTC,log_rv_lag1,0.13459631827051866
2022-08-28,BTC,log_rv_w,0.161556988716759
2022-08-28,BTC,log_rv_m,0.29827181563853095
2022-09-17,BTC,r_lag1,0.055535066103971464
2022-09-17,BTC,r2_lag1,0.07644978839707078
2022-09-17,BTC,r2_w,0.12715348245249292
2022-09-17,BTC,r2_m,0.126156225479894
2022-09-17,BTC,down2_lag1,0.019225410981353316
2022-09-17,BTC,log_rv_lag1,0.17913758568445678
2022-09-17,BTC,log_rv_w,0.16442032614586977
2022-09-17,BTC,log_rv_m,0.251922114754891
2022-10-07,BTC,r_lag1,0.07039826452303913
2022-10-07,BTC,r2_lag1,0.07178849707968776
2022-10-07,BTC,r2_w,0.10116258261989457
2022-10-07,BTC,r2_m,0.1593441097282283
2022-10-07,BTC,down2_lag1,0.02039570274969544
2022-10-07,BTC,log_rv_lag1,0.1561017654749545
2022-10-07,BTC,log_rv_w,0.1464791804597809
2022-10-07,BTC,log_rv_m,0.27432989736471947
2022-10-27,BTC,r_lag1,0.05451372475322946
2022-10-27,BTC,r2_lag1,0.0884685166674944
2022-10-27,BTC,r2_w,0.08643825124264297
2022-10-27,BTC,r2_m,0.131337867859191
2022-10-27,BTC,down2_lag1,0.02254777373945498
2022-10-27,BTC,log_rv_lag1,0.1235178148604545
2022-10-27,BTC,log_rv_w,0.1967583135191068
2022-10-27,BTC,log_rv_m,0.29641773735842597
2022-11-16,BTC,r_lag1,0.07253722203562603
2022-11-16,BTC,r2_lag1,0.08306774472152352
2022-11-16,BTC,r2_w,0.09218717707504731
2022-11-16,BTC,r2_m,0.09437209783863428
2022-11-16,BTC,down2_lag1,0.02996709572736744
2022-11-16,BTC,log_rv_lag1,0.13946264016356327
2022-11-16,BTC,log_rv_w,0.21176248974571707
2022-11-16,BTC,log_rv_m,0.27664353269252095
2022-12-06,BTC,r_lag1,0.06123806580408098
2022-12-06,BTC,r2_lag1,0.08688489826428564
2022-12-06,BTC,r2_w,0.10177956605494519
2022-12-06,BTC,r2_m,0.12459501536688038
2022-12-06,BTC,down2_lag1,0.026741751777387194
